subcategory_1,subcategory_2,similarity
Caverns & Caves,Ghost & Vampire Tours,0.4843827486038208
Gear Rentals,River Rafting & Tubing,0.4843536615371704
Breweries,Eco Tours,0.48418861627578735
Ski & Snowboard Areas,Wine Tours & Tastings,0.48408013582229614
Hiking & Camping Tours,Scuba & Snorkeling,0.48383545875549316
Archaeology Tours,"Literary, Art & Music Tours",0.48356983065605164
Aquariums,Dolphin & Whale Watching,0.4832039177417755
Night Tours,Rail Tours,0.4828120172023773
Archaeology Tours,Rail Tours,0.48273569345474243
Hop-On Hop-Off Tours,Private Tours,0.48273158073425293
Adrenaline & Extreme Tours,Wine Tours & Tastings,0.4827133119106293
Helicopter Tours,Speed Boats Tours,0.4823499917984009
Lookouts,Sightseeing Tours,0.48221009969711304
City Tours,Horseback Riding Tours,0.48210427165031433
"Bar, Club & Pub Tours",Boat Rentals,0.4819822311401367
Conference & Convention Centers,Wine Tours & Tastings,0.48186275362968445
Photography Tours,Segway Tours,0.4818503260612488
Disney Parks & Activities,Wine Tours & Tastings,0.4818156361579895
Factory Tours,Multi-day Tours,0.481749951839447
Boat Tours,Scenic Drives,0.481698215007782
Archaeology Tours,Night Tours,0.48132336139678955
Helicopter Tours,Wine Tours & Tastings,0.48130345344543457
"4WD, ATV & Off-Road Tours",Fishing Charters & Tours,0.48126447200775146
Duck Tours,Submarine Tours,0.4811027944087982
Hop-On Hop-Off Tours,Photography Tours,0.4811009168624878
Flea & Street Markets,Piers & Boardwalks,0.48108184337615967
Hiking & Camping Tours,Private Tours,0.4810611307621002
Taxis & Shuttles,Wine Tours & Tastings,0.48104485869407654
"Bar, Club & Pub Tours",Bike Tours,0.4810298979282379
Ski & Snowboard Areas,Water Parks,0.48087912797927856
Factory Tours,Movie & TV Tours,0.4807910919189453
Archaeology Tours,Movie & TV Tours,0.48074787855148315
Ghost & Vampire Tours,Zipline & Aerial Adventure Parks,0.4806596040725708
Bars & Clubs,Hiking Trails,0.480487585067749
Lookouts,Mountains,0.4804621934890747
Cemeteries,Lighthouses,0.4803942143917084
Air Tours,Beer Tastings & Tours,0.4803486168384552
Scuba & Snorkeling,Ski & Snow Tours,0.4803304076194763
Air Tours,Submarine Tours,0.48032546043395996
Eco Tours,Wine Tours & Tastings,0.48002034425735474
Canyons,Lighthouses,0.4797593653202057
Spas,Water Parks,0.4796946942806244
Breweries,Playgrounds,0.4793013036251068
Caverns & Caves,Military Bases & Facilities,0.47926515340805054
Art Museums,Military Museums,0.4792470335960388
Dinner Theaters,Theaters,0.47924599051475525
Cultural Tours,Self-Guided Tours & Rentals,0.4792415499687195
"4WD, ATV & Off-Road Tours",Bike Tours,0.47923389077186584
Eco Tours,Photography Tours,0.479226291179657
Photography Tours,Speed Boats Tours,0.4792192578315735
Boat Tours,Horseback Riding Tours,0.47919732332229614
Hop-On Hop-Off Tours,Ski & Snow Tours,0.4791679084300995
Distillery Tours,Segway Tours,0.47912201285362244
Helicopter Tours,Hop-On Hop-Off Tours,0.47906196117401123
Air Tours,Factory Tours,0.4790229797363281
Eco Tours,Multi-day Tours,0.4789910912513733
Gear Rentals,Horseback Riding Tours,0.47887301445007324
Antique Stores,History Museums,0.47886818647384644
Biking Trails,Equestrian Trails,0.4788550138473511
Air Tours,Multi-day Tours,0.47882080078125
Beer Tastings & Tours,Scuba & Snorkeling,0.47880664467811584
Duck Tours,Photography Tours,0.4787958264350891
Canyons,Marinas,0.4787445068359375
Hiking & Camping Tours,Monuments & Statues,0.4787311553955078
Lessons & Workshops,Wine Tours & Tastings,0.47854554653167725
Boat Tours,Ferries,0.4784829616546631
Cultural Tours,Factory Tours,0.4783920645713806
Biking Trails,Eco Tours,0.47837507724761963
Bike Tours,Ski & Snowboard Areas,0.47828179597854614
Aquariums,Lookouts,0.4781864881515503
Canyons,Forests,0.47796687483787537
Churches & Cathedrals,Nature & Wildlife Tours,0.47793352603912354
Sightseeing Tours,Wine Tours & Tastings,0.47784891724586487
Food Tours,Scenic Walking Areas,0.4778478443622589
Air Tours,Climbing Tours,0.47782865166664124
Eco Tours,Helicopter Tours,0.47781139612197876
Fountains,Lighthouses,0.47778183221817017
Playgrounds,Water Parks,0.47742581367492676
Architectural Buildings,City Tours,0.47718939185142517
Boat Rentals,Hiking & Camping Tours,0.47711658477783203
Air Tours,Movie & TV Tours,0.4771159291267395
Airport Lounges,"Bar, Club & Pub Tours",0.47702980041503906
Movie & TV Tours,Private Tours,0.4769538640975952
Cultural Events,Sporting Events,0.47694218158721924
Gear Rentals,Kayaking & Canoeing,0.4768728017807007
Forests,Lookouts,0.476718008518219
Rail Tours,Self-Guided Tours & Rentals,0.47668468952178955
Breweries,Marinas,0.47667381167411804
Archaeology Tours,Canyoning & Rappelling Tours,0.4766343832015991
Bus Tours,Factory Tours,0.4764193296432495
Climbing Tours,Submarine Tours,0.47626954317092896
Art Museums,Cultural Tours,0.47617587447166443
Conference & Convention Centers,Scuba & Snorkeling,0.4760049879550934
Jogging Paths & Tracks,River Rafting & Tubing,0.4759829342365265
"Literary, Art & Music Tours",Self-Guided Tours & Rentals,0.47574740648269653
Hiking & Camping Tours,Taxis & Shuttles,0.4757375121116638
Ghost & Vampire Tours,Scuba & Snorkeling,0.4757057726383209
Fishing Charters & Tours,Taxis & Shuttles,0.475699245929718
Art Museums,Children's Museums,0.4756961464881897
Military Bases & Facilities,Zipline & Aerial Adventure Parks,0.47561830282211304
Bus Tours,Multi-day Tours,0.47529512643814087
Tramways,Universities & Schools,0.47521835565567017
Hop-On Hop-Off Tours,Night Tours,0.47514963150024414
Hop-On Hop-Off Tours,Sightseeing Tours,0.47510260343551636
Playgrounds,Theme Parks,0.47465795278549194
Hot Springs & Geysers,Thermal Spas,0.47448575496673584
Beer Tastings & Tours,Zipline & Aerial Adventure Parks,0.47442394495010376
Other Outdoor Activities,Sporting Events,0.47441259026527405
Ski & Snow Tours,Walking Tours,0.47432830929756165
Day Trips,Walking Tours,0.47424405813217163
Gardens,Neighborhoods,0.473992258310318
Beaches,Lookouts,0.47383153438568115
Canyons,State Parks,0.47381773591041565
Ghost & Vampire Tours,Photography Tours,0.4736194610595703
Private Tours,Ski & Snow Tours,0.473518967628479
Segway Tours,Self-Guided Tours & Rentals,0.4734202027320862
Arenas & Stadiums,Bars & Clubs,0.47335970401763916
Historical & Heritage Tours,Zipline & Aerial Adventure Parks,0.47248509526252747
Fountains,Water Parks,0.4724777340888977
Fishing Charters & Tours,Scenic Walking Areas,0.47243499755859375
Children's Museums,Marinas,0.4724106192588806
"4WD, ATV & Off-Road Tours",Canyons,0.4723920226097107
Bars & Clubs,Churches & Cathedrals,0.47238925099372864
Duck Tours,Speed Boats Tours,0.4723757803440094
Children's Museums,Disney Parks & Activities,0.47230851650238037
Boat Rentals,Scenic Drives,0.4722535312175751
Fishing Charters & Tours,Ski & Snowboard Areas,0.47215157747268677
Boat Rentals,Playgrounds,0.4719246029853821
Day Trips,Hiking Trails,0.47190940380096436
"Bar, Club & Pub Tours",Night Tours,0.4717554450035095
Disney Parks & Activities,Jogging Paths & Tracks,0.4716917872428894
Food Tours,Parks,0.471588134765625
Lookouts,Wine Tours & Tastings,0.4713694453239441
Fishing Charters & Tours,Sightseeing Tours,0.4713400900363922
Gear Rentals,Spas,0.47127753496170044
Helicopter Tours,Submarine Tours,0.47111979126930237
Bus Tours,Scenic Drives,0.470944881439209
Bus Tours,Fishing Charters & Tours,0.47087201476097107
Beer Tastings & Tours,Disney Parks & Activities,0.4708011746406555
Bus Tours,Concerts,0.4707430303096771
Food Tours,Ski & Snowboard Areas,0.4706685543060303
Beach & Pool Clubs,"Surfing, Windsurfing & Kitesurfing",0.47065281867980957
Arenas & Stadiums,Churches & Cathedrals,0.4705718755722046
Aquariums,Canyons,0.4704706072807312
Nature & Wildlife Areas,Sightseeing Tours,0.47041431069374084
Observatories & Planetariums,Wine Tours & Tastings,0.47040483355522156
Boat Rentals,River Rafting & Tubing,0.4703306555747986
Disney Parks & Activities,Theme Parks,0.47008016705513
Caverns & Caves,Marinas,0.4699289798736572
Duck Tours,Hop-On Hop-Off Tours,0.46987199783325195
Climbing Tours,Hiking & Camping Tours,0.4698526859283447
Canyons,Caverns & Caves,0.4698362350463867
Boat Tours,Photography Tours,0.4696335196495056
Neighborhoods,Playgrounds,0.4696197807788849
Exhibitions,"Literary, Art & Music Tours",0.4694406986236572
Boat Rentals,Bus Tours,0.4693986773490906
Neighborhoods,Zoos,0.4687820076942444
"Bar, Club & Pub Tours",Ski & Snow Tours,0.4687257409095764
Boat Tours,City Tours,0.4687091112136841
Architectural Buildings,Churches & Cathedrals,0.4686671793460846
Climbing Tours,Distillery Tours,0.468650758266449
Architectural Buildings,Lookouts,0.46838244795799255
Segway Tours,Speed Boats Tours,0.4682745337486267
Tramways,Wine Tours & Tastings,0.4681850075721741
Helicopter Tours,Movie & TV Tours,0.468178927898407
Golf Courses,Wine Tours & Tastings,0.46806299686431885
Climbing Tours,Wine Tours & Tastings,0.46805134415626526
Boat Rentals,Taxis & Shuttles,0.4680275321006775
Historical & Heritage Tours,Kayaking & Canoeing,0.46795767545700073
Hiking & Camping Tours,Historical & Heritage Tours,0.4679277539253235
Theme Parks,Zoos,0.4679226875305176
Cultural Tours,Ski & Snow Tours,0.46783649921417236
Aquariums,Caverns & Caves,0.4677838385105133
Nature & Wildlife Tours,Zoos,0.46767446398735046
Parks,Playgrounds,0.46742475032806396
Fishing Charters & Tours,Nature & Wildlife Areas,0.4673765301704407
Casinos,Parks,0.4669232964515686
Biking Trails,Parks,0.4669075608253479
Disney Parks & Activities,Rides & Activities,0.46684932708740234
Canyoning & Rappelling Tours,Self-Guided Tours & Rentals,0.46681174635887146
Day Trips,Horseback Riding Tours,0.46679556369781494
Canyons,Parks,0.46670323610305786
Sightseeing Tours,Visitor Centers,0.46665725111961365
Breweries,Tramways,0.46658855676651
Cultural Tours,Horseback Riding Tours,0.46653813123703003
City Tours,Government Buildings,0.4664914608001709
Historical & Heritage Tours,Natural History Museums,0.466438353061676
Neighborhoods,Parks,0.466438353061676
Neighborhoods,Spas,0.46639585494995117
Concerts,Photography Tours,0.46638625860214233
Archaeology Tours,Factory Tours,0.4663027226924896
Lighthouses,Spas,0.46625828742980957
Aquariums,Disney Parks & Activities,0.46617966890335083
"Bar, Club & Pub Tours",Movie & TV Tours,0.46595239639282227
Forests,Tramways,0.46587419509887695
Cultural Tours,Sightseeing Tours,0.4658544063568115
Kayaking & Canoeing,Marinas,0.4658389091491699
Bus Tours,Scenic Walking Areas,0.46582356095314026
Beer Tastings & Tours,Gear Rentals,0.4657626152038574
Playgrounds,Waterfalls,0.4656465947628021
Fishing Charters & Tours,Marinas,0.4656011462211609
Beer Tastings & Tours,Horseback Riding Tours,0.46550536155700684
Disney Parks & Activities,Kayaking & Canoeing,0.46550440788269043
Disney Parks & Activities,Ski & Snow Tours,0.465335488319397
"4WD, ATV & Off-Road Tours",Horseback Riding Tours,0.4653272032737732
Boat Rentals,Casinos,0.46532413363456726
Adrenaline & Extreme Tours,Helicopter Tours,0.46522092819213867
Ski & Snow Tours,Tramways,0.465157151222229
Bike Tours,Segway Tours,0.46495702862739563
Breweries,Food Tours,0.46486997604370117
Theaters,Zoos,0.46476632356643677
Beaches,Lighthouses,0.4646356999874115
Breweries,Gear Rentals,0.4645549952983856
Gardens,Playgrounds,0.4644639492034912
Antique Stores,Art Museums,0.464460551738739
Day Trips,Rides & Activities,0.46435704827308655
Fishing Charters & Tours,Private Tours,0.4641745090484619
Multi-day Tours,Walking Tours,0.4641491174697876
"Bar, Club & Pub Tours",Cigar Bars,0.46380162239074707
"Bar, Club & Pub Tours",Concerts,0.4637240171432495
Duck Tours,Segway Tours,0.4636213183403015
Scenic Drives,Ski & Snow Tours,0.46348726749420166
Beer Tastings & Tours,Private Tours,0.46331262588500977
Exhibitions,Photography Tours,0.46328845620155334
Marinas,Movie Theaters,0.46318092942237854
Horseback Riding Tours,Multi-day Tours,0.4631671905517578
Architectural Buildings,Neighborhoods,0.4630718529224396
Adrenaline & Extreme Tours,Bike Tours,0.46289968490600586
Lighthouses,Waterfalls,0.46289294958114624
Bus Tours,Hiking & Camping Tours,0.4628531038761139
Conference & Convention Centers,Lessons & Workshops,0.4627527594566345
Distillery Tours,Multi-day Tours,0.46263498067855835
Concerts,"Literary, Art & Music Tours",0.4626036286354065
Beer Tastings & Tours,Eco Tours,0.46251535415649414
Helicopter Tours,Night Tours,0.4623580574989319
Neighborhoods,Theaters,0.4622964560985565
Private Tours,Visitor Centers,0.46214669942855835
Gear Rentals,Scenic Drives,0.4621429145336151
Eco Tours,Ski & Snow Tours,0.4620904326438904
Bike Tours,Scenic Drives,0.46204715967178345
Monuments & Statues,Wine Tours & Tastings,0.46189039945602417
Archaeology Tours,Segway Tours,0.46160393953323364
Night Tours,Submarine Tours,0.4615097939968109
Boat Tours,Helicopter Tours,0.46143773198127747
Bars & Clubs,Nature & Wildlife Tours,0.46109017729759216
Beer Tastings & Tours,Caverns & Caves,0.46100524067878723
Ghost & Vampire Tours,Observatories & Planetariums,0.46074867248535156
Canyons,Waterfalls,0.46067872643470764
Beer Tastings & Tours,Self-Guided Tours & Rentals,0.46052655577659607
Architectural Buildings,Historic Sites,0.4604365825653076
Bike Tours,Hop-On Hop-Off Tours,0.4601115584373474
Bike Tours,Factory Tours,0.46005111932754517
Food Tours,Ski & Snow Tours,0.45992565155029297
Biking Trails,Ski & Snow Tours,0.45978355407714844
Casinos,Theme Parks,0.4596659243106842
City Tours,Gear Rentals,0.4596453011035919
Architectural Buildings,Zoos,0.4596092104911804
Gear Rentals,Zoos,0.4593295454978943
Distillery Tours,Movie & TV Tours,0.45932769775390625
Canyons,Water Parks,0.4591805934906006
Factory Tours,Wine Tours & Tastings,0.45911291241645813
Adrenaline & Extreme Tours,Zipline & Aerial Adventure Parks,0.45907795429229736
Self-Guided Tours & Rentals,Wine Tours & Tastings,0.45905375480651855
Arenas & Stadiums,Game & Entertainment Centers,0.4586526155471802
Bike Tours,Scenic Walking Areas,0.4586157202720642
Air Tours,Segway Tours,0.458577424287796
Fishing Charters & Tours,Scenic Drives,0.45854490995407104
Fishing Charters & Tours,Walking Tours,0.4585273265838623
Nature & Wildlife Areas,Ski & Snowboard Areas,0.4585140347480774
Hiking & Camping Tours,Self-Guided Tours & Rentals,0.45850858092308044
Forests,Playgrounds,0.4583195447921753
Scenic Walking Areas,Ski & Snowboard Areas,0.45831769704818726
Lighthouses,Scenic Drives,0.4582720994949341
"4WD, ATV & Off-Road Tours",Taxis & Shuttles,0.45810550451278687
Beer Tastings & Tours,City Tours,0.4581000804901123
Architectural Buildings,Playgrounds,0.45808732509613037
Boat Tours,Multi-day Tours,0.4579939842224121
Climbing Tours,Duck Tours,0.45791393518447876
Climbing Tours,Speed Boats Tours,0.45785146951675415
Bridges,Lighthouses,0.45784130692481995
Lighthouses,Water Parks,0.4578235149383545
Monuments & Statues,Wineries & Vineyards,0.4577731490135193
Boat Rentals,Horseback Riding Tours,0.45762938261032104
Ghost & Vampire Tours,Marinas,0.4575653374195099
Food Tours,Sightseeing Tours,0.457510769367218
Casinos,Lookouts,0.45748066902160645
Airport Lounges,Jazz Clubs & Bars,0.45747727155685425
Fishing Charters & Tours,Self-Guided Tours & Rentals,0.4572839140892029
Observatories & Planetariums,Zipline & Aerial Adventure Parks,0.45726123452186584
Farms,Ranches,0.45725101232528687
Architectural Buildings,Water Parks,0.4570242166519165
Fishing Charters & Tours,Ghost & Vampire Tours,0.4570188522338867
Natural History Museums,Water Parks,0.4570103883743286
Biking Trails,Day Trips,0.45700669288635254
Distillery Tours,Ghost & Vampire Tours,0.45691367983818054
Adrenaline & Extreme Tours,Gear Rentals,0.4568122625350952
Factory Tours,Self-Guided Tours & Rentals,0.45672890543937683
Cultural Tours,Night Tours,0.4566950798034668
Distillery Tours,Hop-On Hop-Off Tours,0.45661187171936035
Horseback Riding Tours,Kayaking & Canoeing,0.45626765489578247
Eco Tours,Factory Tours,0.4562245011329651
Photography Tours,Submarine Tours,0.45611143112182617
Jogging Paths & Tracks,Scuba & Snorkeling,0.45603322982788086
Eco Tours,Visitor Centers,0.45593661069869995
Hop-On Hop-Off Tours,Horseback Riding Tours,0.45580947399139404
"Bar, Club & Pub Tours",Ghost & Vampire Tours,0.455784410238266
Cultural Tours,Segway Tours,0.45567524433135986
Observatories & Planetariums,Tramways,0.45564568042755127
Beaches,Parks,0.45563453435897827
Day Trips,Hiking & Camping Tours,0.45551177859306335
Archaeology Tours,Distillery Tours,0.45547571778297424
Biking Trails,Canyons,0.4554429054260254
Hiking & Camping Tours,Sports Camps & Clinics,0.4553498327732086
Beer Tastings & Tours,Concerts,0.45518559217453003
Food Tours,Spas,0.45488303899765015
Lookouts,Scenic Drives,0.4547048807144165
Hiking Trails,Nature & Wildlife Tours,0.4546465277671814
Dams,Fountains,0.45462846755981445
Helicopter Tours,Hiking & Camping Tours,0.45444250106811523
Boat Tours,Factory Tours,0.4543747305870056
Biking Trails,Mountains,0.45417582988739014
